pubDate,title,description
2025-12-11 10:10:00,"2025년 11월 써클차트, ‘케데헌’ 헌트릭스·엔믹스·스트레이 키즈·화...",넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;의 OST인 'Golden'은 공개 직후 다양한 아티스트들의 커버 열풍을 일으키며 전 세계적인 트렌드로 자리 잡은 바 있다.... 
2025-12-11 10:08:00,올해 최고 패키지 디자인은? 농심 케데헌 신라면·새우깡,"농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 10:08:00,"에버랜드, 눈썰매장 '스노우 버스터' 12일 개장… 겨울 시즌 본격화","촬영이 가능한 ‘마녀의 서프라이즈 박스’, 캐릭터 포토월, 크리스마스 콘셉트로 꾸민 포시즌스 가든 등이 대표적이다. 매일 밤 ‘케이팝 데몬 헌터스 싱어롱 불꽃쇼’도 열려 야간 방문객을 겨냥한 콘텐츠 역시 강화했다."
2025-12-11 10:08:00,"테디, 국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 10:07:00,"日다카이치, 포브스 선정 '세계에서 가장 영향력 있는 여성' 3위",한편 한국과 케이팝을 배경으로 한 넷플릭스의 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌)의 여성들이 100위에 이름을 올려 눈길을 끌었다. 이들의 소속은 케데헌 배급사인 넷플릭스와 제작사인 소니 픽처스... 
2025-12-11 10:06:00,"농심, '대한민국패키지디자인대전' 대상 수상","농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를 신라면과... "
2025-12-11 10:04:00,"농심-케데현 협업, '신라면·새우깡' 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 10:02:00,"농심, '케데헌' 신라면·새우깡 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다.  헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를 신라면과... "
2025-12-11 10:02:00,"'케데헌' 루미 목소리 연기 아덴 조, AP 선정 '올해의 혁신적 엔터테이...",애니메이션 영화 '케이팝 데몬 헌터스'의 주인공 루미 역을 목소리 연기한 배우 아덴 조. 사진출처=아덴 조 SNS애니메이션 영화 ‘케이팝 데몬 헌터스’의 주인공인 케이팝 걸그룹 헌트릭스의 리더 루미 역을 목소리... 
2025-12-11 10:02:00,"농심, '케데헌 신라면&amp;새우깡' 패키지 디자인 대상 수상","농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 10:02:00,에버랜드로 눈썰매 타러 가볼까…'스노우 버스터' 12일 개장,"포시즌스 가든은 크리스마스 컨셉의 에메랄드 시티로 변신해 도로시, 양철나무꾼, 허수아비 등 오즈의 마법사 캐릭터별 스토리를 살린 테마존을 선보이며, 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'도... "
2025-12-11 10:00:00,"에버랜드, 온가족 겨울 놀이터 '스노우 버스터' 12일 순차 가동","포시즌스 가든은 크리스마스 컨셉의 에메랄드 시티로 변신해 도로시, 양철나무꾼, 허수아비 등 오즈의 마법사 캐릭터별 스토리를 살린 테마존을 선보이며, 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'도... "
2025-12-11 09:58:00,"농심, 'K-컬처' 확산 공로 인정받아","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:56:00,"케데헌 덧입은 ‘신라면·새우깡’, 대한민국패키지디자인대전 대상",이투데이=연희진 기자 | 농심이 ‘2025 대한민국패키지디자인대전’에서 신라면·새우깡의 케이팝 데몬 헌터스(케데헌) 컬래버레이션(콜라보) 패키지로 대상을 수상했다고 11일 밝혔다. 이번 수상은 넷플릭스 애니메이션... 
2025-12-11 09:55:00,"프로듀서 테디, 국무총리표창 수상..더블랙레이블 “K콘텐츠의 발전을 ...","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 “K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 09:55:00,"[TOP's Pick] [유통] 도미노피자, 'LA 치즈폴레 갈비 스테이크 피자' 출시...","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 ‘케이팝 데몬 헌터스’ 캐릭터 디자인을 적용. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:46:00,"농심, '케데헌 신라면&amp;새우깡'으로 패키지 디자인 대상 수상","이번 수상은 농심이 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'와의 협업을 통해 신라면과 새우깡의 패키지 디자인을 새롭게 선보인 데 따른 것이다. 농심은 지난 8월, 영화 속 캐릭터인 헌트릭스, 사자보이즈, 더피... "
2025-12-11 09:46:00,"농심 케데헌 한정판 패키지, 2025 대한민국패키지디자인대전 대상",이로운넷 = 이수진 에디터 농심이 넷플릭스 애니메이션 '케이팝 데몬 헌터스'와 협업한 신라면·새우깡 패키지로 올해 패키지디자인대전 최고상인 대상을 받았다. 농심이 올해로 34회를 맞은'2025 대한민국패키지디자인대전... 
2025-12-11 09:44:00,“갈매기 지분도…”상반기 국내 과자 판매량 1위는?,"특히 넷플릭스 시리즈 ‘케이팝 데몬 헌터스’ 캐릭터를 활용한 새우깡 한정 패키지를 출시하면서 SNS와 커뮤니티 등에서 이목을 끌었다. 2위는 오리온의 감자 스낵 ‘포카칩’으로, 매출 544억원을 기록했다.... "
2025-12-11 09:43:00,"'케데헌' 매기강 감독 옥관문화훈장, '폭싹 속았수다' 김원석 문화포장","매기 강 감독, &lt;폭싹 속았수다&gt; 김원석 연출&quot;/&gt; 넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;를 연출한 매기 강 감독이 옥관문화훈장을 받았습니다. 문화체육관광부와 한국콘텐츠진흥원은 어제 서울 코엑스에서 '2025... "
2025-12-11 09:43:00,"&quot;뛰어난 사업 감각, 리틀 이건희&quot;…세계 파워여성 100인에 이부진·최수...",넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)'의 제작진과 주인공 여성들이 미국 포브스가 꼽은 세계에서 가장 강력한 여성 100인에 선정됐다. 한국 기업인 가운데는 이부진 호텔신라 사장과 최수연 네이버... 
2025-12-11 09:42:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:41:00,"농심, 데몬 헌터스 콜라보 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 ‘케이팝 데몬 헌터스’ 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:40:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","포쓰저널 성은숙 기자 농심 '케이팝 데몬 헌터스' 캐릭터 디자인 적용 패키지. 2025.12.11./사진=농심 농심은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상하며, 디자인을 통한 K컬처 확산 공로를 인정받았다고... "
2025-12-11 09:38:00,"농심 ‘케데헌’ 신라면&amp;새우깡, 패키지 디자인 대상 수상","▲ 농심,넷플릭스,케이팝 데몬 헌터스,신라면,새우깡 넷플릭스 ‘케이팝 데몬 헌터스’ 캐릭터를 입힌 농심 제품 이미지. 사진=농심 농심이 올해로 34회를 맞은 ‘2025 대한민국패키지디자인대전’에서 최고상인 대상을... "
2025-12-11 09:36:00,"프로듀서 테디(TEDDY), '2025 대한민국 콘텐츠 대상' 해외진출유공 부문...","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 09:34:00,"﻿농심-케데헌 신라면·새우깡, 패키지 디자인 '대상' 수상","케이팝 데몬 헌터스 콜라보 패키지, K컬처 확산 공로 인정 올해 최고의 패키지 디자인은 '농심X케데헌' 신라면과 새우깡이었다. 농심은 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상하며... "
2025-12-11 09:34:00,"케데헌·올데프·미야오…더블랙레이블 테디, 국무총리표창",특히 '골든'을 비롯 글로벌 신드롬을 일으킨 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌)의 메인 OST를 다수 작곡했다. '골든'은 내달 11일 열리는 '제83회 골든글로브' 시상식에서 최우수... 
2025-12-11 09:32:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면ㆍ새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:32:00,"'광화, 빛으로 숨쉬다'","케이팝 데몬 헌터스를 통해 세계적으로 알려진 일월오봉도, 한국 전통 단청 건축물을 재해석한 26m의 빛조형, 빛과 음악이 어우러지는 조명 작품으로 구성된다. 세종대왕 동상 북쪽 앞에는 '세종 파빌리온'이 설치된다.... "
2025-12-11 09:32:00,"농심, 케데헌 신라면&amp;새우깡 패키지 디자인 대상 수상","농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 ‘케이팝 데몬 헌터스’ 캐릭터 디자인을 적용했다. 특히 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:30:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 ‘케이팝 데몬 헌터스’ 캐릭터 디자인을 적용했다.특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:28:00,"농심, '케데헌' 신라면·새우깡 패키지 디자인 대상 수상","농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를 신라면과... "
2025-12-11 09:22:00,한국인 ‘최애’ 과자 이거였어?…578억이나 팔려 초코파이 꺾었다,특히 넷플릭스 시리즈 ‘케이팝 데몬 헌터스’ 캐릭터를 활용한 새우깡 한정 패키지를 출시하면서 매출을 견인했다는 분석이다. 지난 8월 4년 만에 내놓은 새우깡 신제품 ‘와사비새우깡’도 출시 2주 만에 180만봉... 
2025-12-11 09:22:00,"'골든' 만든 테디, 해외진출유공 부문 국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 09:20:00,"농심 '케데헌 신라면&amp;새우깡', 패키지 디자인 대상 수상",농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히 헌트릭스·사자보이즈·더피 등 영화 속 캐릭터를... 
2025-12-11 09:18:00,"에버랜드, 눈썰매장 '스노우 버스터' 12일 오픈","포시즌스 가든은 크리스마스 컨셉의 에메랄드 시티로 변신해 도로시, 양철나무꾼, 허수아비 등 오즈의 마법사 캐릭터별 스토리를 살린 테마존을 선보이며, 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'도... "
2025-12-11 09:18:00,"농심 케데헌 신라면·새우깡, 대한민국패키지디자인대전 대상 수상",농심은 올해로 34회를 맞은 해당 공모전에서 신라면과 새우깡에 적용한 '케이팝 데몬 헌터스' 협업 디자인으로 최고상을 수상했다고 11일 밝혔다. 농심은 지난 8월 식품업계 최초로 넷플릭스와 협업해 신라면·새우깡... 
2025-12-11 09:16:00,"K컬처 확산 공로 인정..농심, 케데헌 신라면&amp;새우깡 패키지 디자인 대상","농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 케이팝 데몬 헌터스 캐릭터 디자인을 적용했다. 특히 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를 신라면과... "
2025-12-11 09:12:00,"농심 &quot;케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상&quot;","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:10:00,"농심, 넷플릭스 애니 '케이팝 데몬 헌터스' 패키지 대상 수상",농심이 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'와 협업해 선보인 신라면과 새우깡 패키지 디자인이 '2025 대한민국패키지디자인대전'에서 대상을 받았다고 11일 밝혔다. 이번 수상은 농심이 디자인을 통해 K컬처... 
2025-12-11 09:10:00,"농심 케데헌 신라면·새우깡, 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 09:10:00,"에버랜드, 눈썰매장 '스노우 버스터' 12일 오픈","포시즌스 가든은 크리스마스 컨셉의 에메랄드 시티로 변신해 도로시, 양철나무꾼, 허수아비 등 오즈의 마법사 캐릭터별 스토리를 살린 테마존을 선보이며, 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'도... "
2025-12-11 09:09:00,'손이 가요 손이 가'...한국인 최애 과자는? [앵커리포트],특히 상반기 매출 1위를 기록한 새우깡은 국내외에서 선풍적인 인기를 끈 애니메이션 '케이팝 데몬 헌터스'의 캐릭터를 활용한 한정 패키지를 출시하면서 고객층을 넓혔다는 평가를 받기도 하는데요. 이처럼 단순... 
2025-12-11 09:08:00,‘비욘세 남편’ 래퍼 제이지 K-컬쳐 투자나섰다…7000억 원대 펀드 조성,"파이낸셜타임스는 “최근 블랙핑크·방탄소년단(BTS) 등이 전 세계 공연장을 가득 채우고, ‘오징어 게임’·‘케이팝 데몬 헌터스’와 같은 작품들이 각종 스트리밍 플랫폼을 석권하는 등 한국 대중문화가 폭발적인... "
2025-12-11 09:06:00,눈썰매 타고 붕어빵 먹고…에버랜드 '스노우 버스터' 가동,"포시즌스 가든은 크리스마스 주제의 에메랄드 시티로 변신했다. 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'도 펼쳐지며, 다양한 콘텐츠를 통해 산타, 루돌프를 만난다. 이장원 jwdatou@naver.com"
2025-12-11 09:06:00,"테디, '2025 콘텐츠 대상' 국무총리표창…'K팝 세계화' 공로 인정","특히 MEOVV(미야오)와 ALLDAY PROJECT(올데이 프로젝트) 등 5세대 아이돌의 성공적인 론칭과 더불어, 넷플릭스 애니메이션 '케이팝 데몬 헌터스' OST 작업을 통해 K팝을 넘어선 'K콘텐츠'의 외연 확장을 이끌었다는 점에서... "
2025-12-11 09:04:00,"테디, '콘텐츠 대상' 국무총리표창⋯올데프→'케데헌' OST 신드롬 주역","또 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다는 평가를 받았다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의 커다란... "
2025-12-11 09:00:00,"[위클리오늘] 농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","▲ 농심-넷플릭스 케이팝 데몬 헌터스 글로벌 공식 협업, 캐릭터를 입힌 농심 제품 이미지 농심이 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상하며 디자인을 통한 K컬처 확산 공로를... "
2025-12-11 08:56:00,"에버랜드, 겨울 눈빛 레이스 시작… '스노우 버스터' 12일 개장","포시즌스 가든은 크리스마스 콘셉트의 '에메랄드 시티'로 꾸며졌으며, 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'를 선보인다. 퍼레이드·포토타임 등 크리스마스 콘텐츠도 마련돼 성탄 시즌 분위기를 즐길 수... "
2025-12-11 08:54:00,"농심 케데헌 신라면·새우깡, 패키지 디자인 대상 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 ‘케이팝 데몬 헌터스’ 캐릭터 디자인을 적용했다. 특히, 헌트릭스, 사자보이즈, 더피 등 영화 속 캐릭터를... "
2025-12-11 08:54:00,"'케데헌' OST→올데프 제작한 테디, 국무총리표창 수상","이뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장선... "
2025-12-11 08:54:00,"농심 케데헌 신라면&amp;새우깡, 패키지 '디자인 대상' 수상","농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 농심은 단순 식품 패키지를 넘어 K컬처를 선도하는 글로벌... "
2025-12-11 08:54:00,"테디, 콘텐츠 대상 국무총리표창…K-팝 세계화 공로 인정",'케이팝 데몬 헌터스' OST까지 글로벌 영역 확장 테디 측 &quot;K-컬처 발전 위해 계속 힘쓰겠다&quot; 프로듀서 테디가 콘텐츠 세계화에 기여한 공로로 '2025 대한민국 콘텐츠 대상' 해외진출유공 부문 국무총리표창을 받았다.... 
2025-12-11 08:54:00,글로벌 신드롬 입증…'케데헌' 헌트릭스 타임지 표지 장식,넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)' 속 가상 걸그룹 헌트릭스가 미국 시사주간지 타임(Time) 표지를 장식했다. 9일(현지시간) 미국 시사주간지 타임은 케데헌을 2025년 '올해의 돌파구(Breakthrough of the... 
2025-12-11 08:49:00,"“의외다 vs 그럴 만하다” 올 상반기, 한국인이 가장 사랑한 과자 1위 ...","특히 올해 넷플릭스 시리즈 ‘케이팝 데몬 헌터스’와의 협업 패키지, ‘와사비 새우깡’ 출시 등 브랜드 확장 전략까지 성공해 흥행을 이어가고 있다. 2위는 감자 스낵 대표 제품인 오리온 ‘포카칩’으로, 매출... "
2025-12-11 08:48:00,"농심, '케데헌 신라면·새우깡' 패키지 디자인 대상 수상",농심은 지난 8월 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케이팝 데몬 헌터스' 캐릭터 디자인을 적용했다. 특히 헌트릭스·사자보이즈·더피 등 영화 속 캐릭터를... 
2025-12-11 08:41:00,"올데프·'케데헌' 신드롬 만든 테디, '콘텐츠 대상' 국무총리 표창 받았...","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다는 평가를 받았다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의... "
2025-12-11 08:40:00,"포브스, 영향력 있는 여성 100인에 '케데헌·이부진·최수연' 선정",넷플릭스의 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) 속 가상 걸그룹 헌트릭스 멤버들이 미국 경제 전문지 포브스가 선정한 '2025년 세계에서 가장 영향력 있는 여성 100인'에 이름을 올렸다. 지난 10일(이하... 
2025-12-11 08:38:00,"에버랜드, 눈썰매장 '스노우 버스터' 12일 오픈","포시즌스 가든은 크리스마스 컨셉의 에메랄드 시티로 변신해 도로시, 양철나무꾼, 허수아비 등 오즈의 마법사 캐릭터별 스토리를 살린 테마존을 선보이며, 연말까지 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'도... "
2025-12-11 08:38:00,"화사, 11월 써클차트 4관왕…박정민 효과에 '굿 굿바이' 역주행","넷플릭스 &lt;케이팝 데몬 헌터스&gt;의 OST인 'Golden'은 공개 직후 다양한 아티스트들의 커버 열풍을 일으키며 전 세계적인 트렌드로 자리 잡은 바 있다. NMIXX는 'Blue Valentine'으로 디지털차트(써클지수 64,637... "
2025-12-11 08:38:00,"테디, ‘콘텐츠 대상’ 국무총리표창…K팝 공로","미야오와 올데이 프로젝트를 데뷔시키며 음악적 색채를 공고히 했고, 넷플릭스 영화 ‘케이팝 데몬 헌터스’ OST를 다수 작곡했다. 더블랙레이블은 “K-컬처를 향한 전 세계 관심은 엔터테인먼트업계의 행복”이라며... "
2025-12-11 08:33:00,"테디, '케데헌' OST의 주역…콘텐츠대상 국무총리표창",넷플릭스 영화 '케이팝 데몬 헌터스' OST를 다수 작곡하기도 했다. 더블랙레이블 측은 &quot;K-컬처를 향한 전 세계 관심은 엔터테인먼트업계의 행복&quot;이라며 &quot;그 가치를 인정해 주는 분들 덕분에 더 좋은 콘텐츠가 탄생할 수... 
2025-12-11 08:32:00,[취재파일] 넷플릭스 &quot;천하통일&quot;…파라마운트 &quot;천하삼분지계&quot;,"올해 최고의 히트작인 오징어게임이나 케이팝 데몬 헌터스만 봐도 넷플릭스 오리지널 콘텐츠입니다. 이런 상황에서 해리포터 시리즈, 반지의 제왕, DC코믹스 계열의 슈퍼맨과 배트맨 시리즈, 왕좌의 게임과 시트콤... "
2025-12-11 08:30:00,"'케데헌', 포브스 '영향력 있는 여성 100인' 올랐다…이부진·최수연도",한국과 케이팝을 배경으로 한 넷플릭스의 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌)의 여성들이 미국 경제 전문지 포브스의 '2025년 세계에서 가장 영향력 있는 여성 100인'에 선정됐다. 이부진 호텔신라 사장과... 
2025-12-11 08:30:00,에버랜드 눈썰매장 ‘스노우 버스터’ 12일 개장,‘스노우 오즈 포토월’에서는 레니와 친구들 캐릭터를 배경으로 특별한 순간을 기록할 수 있다. 연말까지 매일 밤 ‘케이팝 데몬 헌터스 싱어롱 불꽃쇼’도 펼쳐진다.
2025-12-11 08:30:00,에버랜드 눈썰매장 ‘스노우 버스터’ 12일 오픈,"한편, 포시즌스 가든은 크리스마스 컨셉의 에메랄드 시티로 변신해 도로시, 양철나무꾼, 허수아비 등 오즈의 마법사 캐릭터별 스토리를 살린 테마존을 선보이며, 연말까지 매일 밤 ‘케이팝 데몬 헌터스 싱어롱 불꽃쇼’도... "
2025-12-11 08:29:00,"테디, 국무총리표창 수상…‘미야오’·‘올데이’→‘케데헌’ OST 작곡...","또한 전 세계를 열광시킨 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 “K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 08:26:00,"[팩트체크] 완전자본잠식 상태의 더블랙레이블, '기업가치 1조' 투자유치...",정경인 더블랙레이블 대표 넷플릭스 애니메이션 '케이팝 데몬 헌터스' 흥행 이후 더블랙레이블(The Black Label)이 기업가치 1조원을 전제로 한 투자유치에 나섰다는 보도가 나왔다. 보도에는 '유니콘' '상장 가속'이라는... 
2025-12-11 08:22:00,"케데헌서 나온 '그 과자', 초코파이보다 잘 팔렸다고?",넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'(이하 케데헌)에서 나와 세계적인 인기를 끈 간식 '새우깡'이 국내에서 초코파이보다 더 많이 팔린 것으로 나타나 화제다. 10일 식품산업통계정보에 따르면 올해... 
2025-12-11 08:22:00,"IP와 만난 식품•외식 브랜드, 새로운 모습에 소비자 눈길","농심은 넷플릭스 인기 애니메이션 영화 '케이팝 데몬 헌터스'에서 등장하는 컵라면을 현실로 구현한 '신라면 햄버거컵', '신라면 슈퍼스타컵', '신라면 스파이시퀸컵' 3종을 10일부터 한정 출시한다. '케이팝 데몬 헌터스... "
2025-12-11 08:17:00,포카칩·초코파이 꺾은 올해 한국인 '최애 과자' 1위는?,특히 전 세계적 열풍을 일으킨 넷플릭스 애니메이션 '케이팝 데몬 헌터스' 캐릭터를 활용해 출시한 새우깡 한정 패키지가 사회관계망서비스(SNS)와 온라인 커뮤니티 등에서 이목을 끈 게 주효했다는 평가를 받는다.... 
2025-12-11 08:16:00,"테디, 국무총리표창 영예..&quot;K콘텐츠 발전 위해 힘쓰겠다&quot;[공식]","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 08:13:00,"테디, 마침내 기쁜 소식 전했다…국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 08:11:00,"엔믹스, 英 NME '올해 최고 K팝'…케데헌·이프아이·제니·샤이니 키 '톱...","2위는 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) 속 가상 걸그룹 '헌트릭스(HUNTR/X)'의 '골든(Golden)'이다. NME는 &quot;보컬을 맡은 이재(EJAE), 오드리 누나(Audrey Nuna), 레이 아미(Rei Ami)는 세련된 K팝... "
